Victimas,FECHA,Año,Mes,Dia,HORA,Franja_Horaria,Tipo_calle,Cruce,Direccion_Normalizada,COMUNA,X,Y,Victima,Acusado,Rol,Sexo,Edad
1,2021-01-22,2021,1,22,23:30:00,23,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2021-01-22,2021,1,22,23:30:00,23,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2021-01-22,2021,1,22,23:30:00,23,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON,PASAJEROS,CONDUCTOR,FEMENINO,31-40
1,2021-01-22,2021,1,22,23:30:00,23,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2021-01-22,2021,1,22,23:30:00,23,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2021-01-22,2021,1,22,23:30:00,23,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON,PASAJEROS,PEATON,MASCULINO,21-30
1,2021-01-23,2021,1,23,05:30:00,5,AVENIDA,GAONA AV.,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,21-30
1,2021-01-23,2021,1,23,05:30:00,5,AVENIDA,GAONA AV.,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-01-23,2021,1,23,05:30:00,5,AVENIDA,GAONA AV.,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,11-20
1,2021-01-23,2021,1,23,05:30:00,5,AVENIDA,GAONA AV.,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-01-23,2021,1,23,05:30:00,5,AVENIDA,GAONA AV.,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,PEATON,MASCULINO,41-50
1,2021-01-23,2021,1,23,05:30:00,5,AVENIDA,GAONA AV.,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-01-23,2021,1,23,08:00:00,8,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951,MOTO,AUTO,CONDUCTOR,MASCULINO,11-20
1,2021-01-23,2021,1,23,08:00:00,8,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951,MOTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2021-01-23,2021,1,23,08:00:00,8,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951,MOTO,AUTO,CONDUCTOR,MASCULINO,41-50
1,2021-01-23,2021,1,23,08:00:00,8,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951,MOTO,AUTO,PEATON,MASCULINO,51-60
1,2021-01-23,2021,1,23,08:00:00,8,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951,MOTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2021-01-27,2021,1,27,01:04:26,1,AVENIDA,No,SANTA FE AV. 1675,2,-58.39144148,-34.59564871,PEATON,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,21-30
1,2021-01-27,2021,1,27,01:04:26,1,AVENIDA,No,SANTA FE AV. 1675,2,-58.39144148,-34.59564871,PEATON,AUTO,PEATON,MASCULINO,81+
1,2021-01-27,2021,1,27,01:04:26,1,AVENIDA,No,SANTA FE AV. 1675,2,-58.39144148,-34.59564871,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2021-01-27,2021,1,27,01:04:26,1,AVENIDA,No,SANTA FE AV. 1675,2,-58.39144148,-34.59564871,PEATON,AUTO,PEATON,MASCULINO,21-30
1,2021-01-29,2021,1,29,20:07:22,20,AUTOPISTA,GUAMINI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,PEATON,AUTO,CONDUCTOR,MASCULINO,21-30
1,2021-01-29,2021,1,29,20:07:22,20,AUTOPISTA,GUAMINI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2021-01-29,2021,1,29,20:07:22,20,AUTOPISTA,GUAMINI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,PEATON,AUTO,CONDUCTOR,MASCULINO,21-30
1,2021-01-29,2021,1,29,20:07:22,20,AUTOPISTA,GUAMINI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2021-01-29,2021,1,29,20:07:22,20,AUTOPISTA,GUAMINI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,PEATON,AUTO,PEATON,FEMENINO,61-70
1,2021-01-31,2021,1,31,06:10:00,6,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,PEATON,MASCULINO,11-20
1,2021-01-31,2021,1,31,06:10:00,6,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,PEATON,MASCULINO,0-10
1,2021-01-31,2021,1,31,06:10:00,6,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41-50
1,2021-01-31,2021,1,31,06:10:00,6,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,PEATON,MASCULINO,31-40
1,2021-01-31,2021,1,31,06:10:00,6,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,PEATON,FEMENINO,51-60
1,2021-01-31,2021,1,31,06:10:00,6,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41-50
1,2021-02-02,2021,2,2,00:50:00,0,AVENIDA,NOGOYA,SAN MARTIN AV. y NOGOYA,15,-58.48328708,-34.59779521,PEATON,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,21-30
1,2021-02-02,2021,2,2,00:50:00,0,AVENIDA,NOGOYA,SAN MARTIN AV. y NOGOYA,15,-58.48328708,-34.59779521,PEATON,AUTO,CONDUCTOR,MASCULINO,61-70
1,2021-02-02,2021,2,2,00:50:00,0,AVENIDA,NOGOYA,SAN MARTIN AV. y NOGOYA,15,-58.48328708,-34.59779521,PEATON,AUTO,PEATON,MASCULINO,21-30
1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,PEATON,FEMENINO,11-20
1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,PEATON,MASCULINO,81+
1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,11-20
1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-02-14,2021,2,14,05:50:00,5,AVENIDA,"DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,11-20
1,2021-02-14,2021,2,14,05:50:00,5,AVENIDA,"DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-02-14,2021,2,14,05:50:00,5,AVENIDA,"DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-02-14,2021,2,14,05:50:00,5,AVENIDA,"DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41-50
1,2021-02-14,2021,2,14,05:50:00,5,AVENIDA,"DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO,OBJETO FIJO,PEATON,MASCULINO,61-70
1,2021-02-14,2021,2,14,05:50:00,5,AVENIDA,"DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-02-17,2021,2,17,04:10:00,4,AVENIDA,CASEROS AV.,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,MOTO,PASAJEROS,PEATON,MASCULINO,51-60
1,2021-02-17,2021,2,17,04:10:00,4,AVENIDA,CASEROS AV.,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2021-02-17,2021,2,17,04:10:00,4,AVENIDA,CASEROS AV.,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,MOTO,PASAJEROS,PEATON,MASCULINO,31-40
1,2021-02-17,2021,2,17,04:10:00,4,AVENIDA,CASEROS AV.,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2021-02-17,2021,2,17,04:10:00,4,AVENIDA,CASEROS AV.,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2021-02-20,2021,2,20,19:00:00,19,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2021-02-20,2021,2,20,19:00:00,19,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON,AUTO,CONDUCTOR,MASCULINO,21-30
1,2021-02-20,2021,2,20,19:00:00,19,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON,AUTO,PEATON,FEMENINO,21-30
1,2021-02-20,2021,2,20,19:00:00,19,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2021-02-20,2021,2,20,19:00:00,19,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON,AUTO,PEATON,MASCULINO,31-40
1,2021-02-21,2021,2,21,01:20:00,1,AVENIDA,"LARRALDE, CRISOLOGO AV.","TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,MOTO,OBJETO FIJO,PEATON,FEMENINO,61-70
1,2021-02-21,2021,2,21,01:20:00,1,AVENIDA,"LARRALDE, CRISOLOGO AV.","TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,MOTO,OBJETO FIJO,PEATON,FEMENINO,81+
1,2021-02-21,2021,2,21,01:20:00,1,AVENIDA,"LARRALDE, CRISOLOGO AV.","TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,MOTO,OBJETO FIJO,PEATON,FEMENINO,81+
1,2021-02-21,2021,2,21,01:20:00,1,AVENIDA,"LARRALDE, CRISOLOGO AV.","TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-02-21,2021,2,21,15:00:00,15,CALLE,GASCON,POTOSI y GASCON,5,-58.42462955,-34.60727189,PEATON,CARGAS,PEATON,MASCULINO,51-60
1,2021-02-21,2021,2,21,15:00:00,15,CALLE,GASCON,POTOSI y GASCON,5,-58.42462955,-34.60727189,PEATON,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2021-02-21,2021,2,21,15:00:00,15,CALLE,GASCON,POTOSI y GASCON,5,-58.42462955,-34.60727189,PEATON,CARGAS,CONDUCTOR,MASCULINO,41-50
1,2021-02-21,2021,2,21,15:00:00,15,CALLE,GASCON,POTOSI y GASCON,5,-58.42462955,-34.60727189,PEATON,CARGAS,PEATON,FEMENINO,71-80
1,2021-02-26,2021,2,26,05:30:00,5,CALLE,24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-02-26,2021,2,26,05:30:00,5,CALLE,24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41-50
1,2021-02-26,2021,2,26,05:30:00,5,CALLE,24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,PEATON,FEMENINO,61-70
1,2021-02-26,2021,2,26,05:30:00,5,CALLE,24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-02-26,2021,2,26,05:30:00,5,CALLE,24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,PEATON,FEMENINO,81+
1,2021-02-26,2021,2,26,05:30:00,5,CALLE,24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-02-28,2021,2,28,12:00:00,12,AVENIDA,ROOSEVELT FRANKLIN D.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,PASAJEROS,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,41-50
1,2021-02-28,2021,2,28,12:00:00,12,AVENIDA,ROOSEVELT FRANKLIN D.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,PASAJEROS,SD,CONDUCTOR,MASCULINO,21-30
1,2021-02-28,2021,2,28,12:00:00,12,AVENIDA,ROOSEVELT FRANKLIN D.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,PASAJEROS,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,41-50
1,2021-02-28,2021,2,28,12:00:00,12,AVENIDA,ROOSEVELT FRANKLIN D.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,PASAJEROS,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,61-70
1,2021-03-01,2021,3,1,09:20:00,9,AUTOPISTA,No,No,4,0.0,0.0,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2021-03-01,2021,3,1,09:20:00,9,AUTOPISTA,No,No,4,0.0,0.0,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2021-03-01,2021,3,1,09:20:00,9,AUTOPISTA,No,No,4,0.0,0.0,MOTO,CARGAS,CONDUCTOR,MASCULINO,41-50
1,2021-03-01,2021,3,1,09:20:00,9,AUTOPISTA,No,No,4,0.0,0.0,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2021-03-03,2021,3,3,16:30:00,16,AVENIDA,PIEDRA BUENA AV.,"PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,BICICLETA,CARGAS,PEATON,MASCULINO,31-40
1,2021-03-03,2021,3,3,16:30:00,16,AVENIDA,PIEDRA BUENA AV.,"PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,BICICLETA,CARGAS,PEATON,MASCULINO,71-80
1,2021-03-03,2021,3,3,16:30:00,16,AVENIDA,PIEDRA BUENA AV.,"PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,BICICLETA,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2021-03-03,2021,3,3,16:30:00,16,AVENIDA,PIEDRA BUENA AV.,"PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,BICICLETA,CARGAS,CONDUCTOR,MASCULINO,51-60
1,2021-03-03,2021,3,3,16:30:00,16,AVENIDA,PIEDRA BUENA AV.,"PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,BICICLETA,CARGAS,CICLISTA,MASCULINO,0-10
1,2021-03-11,2021,3,11,03:45:00,3,GRAL PAZ,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,MASCULINO,31-40
1,2021-03-11,2021,3,11,03:45:00,3,GRAL PAZ,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,MOTO,OTRO,CONDUCTOR,MASCULINO,21-30
1,2021-03-11,2021,3,11,03:45:00,3,GRAL PAZ,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,MOTO,OTRO,PEATON,MASCULINO,71-80
1,2021-03-11,2021,3,11,03:45:00,3,GRAL PAZ,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,MOTO,OTRO,PEATON,MASCULINO,21-30
1,2021-03-11,2021,3,11,03:45:00,3,GRAL PAZ,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,MOTO,OTRO,CONDUCTOR,MASCULINO,31-40
1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,No,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,No,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,21-30
1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,No,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,11-20
1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,No,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,No,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,31-40
1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,No,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,No,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2021-03-16,2021,3,16,15:30:00,15,GRAL PAZ,DONADO,"PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,31-40
1,2021-03-16,2021,3,16,15:30:00,15,GRAL PAZ,DONADO,"PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,MOTO,CARGAS,PEATON,FEMENINO,71-80
1,2021-03-16,2021,3,16,15:30:00,15,GRAL PAZ,DONADO,"PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,MOTO,CARGAS,CICLISTA,MASCULINO,31-40
1,2021-03-16,2021,3,16,15:30:00,15,GRAL PAZ,DONADO,"PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,MOTO,CARGAS,PEATON,MASCULINO,71-80
1,2021-03-16,2021,3,16,15:30:00,15,GRAL PAZ,DONADO,"PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,MOTO,CARGAS,CONDUCTOR,FEMENINO,11-20
1,2021-03-29,2021,3,29,17:20:00,17,AVENIDA,"TORRES Y TENORIO, PRES.","COREA AV. y TORRES Y TENORIO, PRES.",7,-58.44147621,-34.64357704,PEATON,PASAJEROS,PEATON,MASCULINO,51-60
1,2021-03-29,2021,3,29,17:20:00,17,AVENIDA,"TORRES Y TENORIO, PRES.","COREA AV. y TORRES Y TENORIO, PRES.",7,-58.44147621,-34.64357704,PEATON,PASAJEROS,PEATON,MASCULINO,81+
1,2021-03-29,2021,3,29,17:20:00,17,AVENIDA,"TORRES Y TENORIO, PRES.","COREA AV. y TORRES Y TENORIO, PRES.",7,-58.44147621,-34.64357704,PEATON,PASAJEROS,PEATON,MASCULINO,71-80
1,2021-03-29,2021,3,29,17:20:00,17,AVENIDA,"TORRES Y TENORIO, PRES.","COREA AV. y TORRES Y TENORIO, PRES.",7,-58.44147621,-34.64357704,PEATON,PASAJEROS,PEATON,MASCULINO,81+
1,2021-03-31,2021,3,31,18:05:00,18,AVENIDA,SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,AUTO,AUTO,PEATON,MASCULINO,31-40
1,2021-03-31,2021,3,31,18:05:00,18,AVENIDA,SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,AUTO,AUTO,PEATON,MASCULINO,31-40
1,2021-03-31,2021,3,31,18:05:00,18,AVENIDA,SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,AUTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2021-03-31,2021,3,31,18:05:00,18,AVENIDA,SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,AUTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2021-03-31,2021,3,31,18:05:00,18,AVENIDA,SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,AUTO,AUTO,PEATON,MASCULINO,81+
1,2021-03-31,2021,3,31,18:05:00,18,AVENIDA,SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,AUTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2021-04-03,2021,4,3,18:30:00,18,CALLE,No,FINOCHIETTO ENRIQUE DR. 1623,4,-58.38685612,-34.63455776,PEATON,PASAJEROS,CONDUCTOR,FEMENINO,21-30
1,2021-04-03,2021,4,3,18:30:00,18,CALLE,No,FINOCHIETTO ENRIQUE DR. 1623,4,-58.38685612,-34.63455776,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2021-04-03,2021,4,3,18:30:00,18,CALLE,No,FINOCHIETTO ENRIQUE DR. 1623,4,-58.38685612,-34.63455776,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
